STATUS | wrapper  | 2018/07/25 16:45:46 | --> Wrapper Started as Daemon
INFO   | jvm 1    | 2018/07/25 17:18:52 | web - 2018-07-25 17:18:52,386 [qtp1435909461-24] INFO  i.u.w.course.search.PageServiceImpl - getPagesNoSql() total pageRequest => 25 
INFO   | jvm 1    | 2018/07/25 17:18:52 | web - 2018-07-25 17:18:52,430 [qtp1435909461-24] INFO  i.u.w.course.search.PageServiceImpl - getPagesNoSql() present in NoSql => 2
INFO   | jvm 1    | 2018/07/25 17:18:52 | web - 2018-07-25 17:18:52,430 [qtp1435909461-24] INFO  i.u.w.course.search.PageServiceImpl - getPagesNoSql() present in MySql => 0
INFO   | jvm 1    | 2018/07/25 17:18:52 | web - 2018-07-25 17:18:52,431 [qtp1435909461-24] INFO  i.u.w.course.search.PageServiceImpl - getPagesNoSql() present in Wikipedia => 0
INFO   | jvm 1    | 2018/07/25 17:18:52 | web - 2018-07-25 17:18:52,431 [qtp1435909461-24] INFO  i.u.w.course.search.PageServiceImpl - getPagesNoSql() present in Wikipedia => 0
INFO   | jvm 1    | 2018/07/25 17:21:16 | web - 2018-07-25 17:21:16,641 [qtp1435909461-24] INFO  i.u.w.c.g.SequencingGraphServiceImpl - Starting building graph
INFO   | jvm 1    | 2018/07/25 17:21:17 | web - 2018-07-25 17:21:17,234 [qtp1435909461-24] INFO  i.u.w.c.g.SequencingGraphServiceImpl - Sequencing graph built in 593 ms.
INFO   | jvm 1    | 2018/07/25 17:21:17 | web - 2018-07-25 17:21:17,235 [qtp1435909461-24] INFO  i.u.w.c.g.SequencingGraphServiceImpl - Starting Force Atlas 2 algorithm
INFO   | jvm 1    | 2018/07/25 17:21:36 | web - 2018-07-25 17:21:36,427 [qtp1435909461-24] INFO  i.u.w.c.g.SequencingGraphServiceImpl - Force atlas completed in 19192 ms.
INFO   | jvm 1    | 2018/07/25 17:21:36 | web - 2018-07-25 17:21:36,427 [qtp1435909461-24] INFO  i.u.w.c.g.SequencingGraphServiceImpl - Starting gexf file export
INFO   | jvm 1    | 2018/07/25 17:21:36 | web - 2018-07-25 17:21:36,678 [qtp1435909461-24] INFO  i.u.w.c.g.SequencingGraphServiceImpl - Gexf exported in 251 ms.
INFO   | jvm 1    | 2018/07/25 17:21:36 | web - 2018-07-25 17:21:36,679 [qtp1435909461-24] INFO  i.u.w.w.c.SequenceController - Build Time 172562 ms
INFO   | jvm 1    | 2018/07/29 13:04:31 | web - 2018-07-29 13:04:31,723 [qtp1435909461-23] INFO  i.u.w.w.c.SequenceController - Build From Title Napoleon
INFO   | jvm 1    | 2018/07/29 13:04:32 | web - 2018-07-29 13:04:32,056 [qtp1435909461-23] INFO  i.u.w.course.search.PageServiceImpl - Categories => []
INFO   | jvm 1    | 2018/07/29 13:04:32 | web - 2018-07-29 13:04:32,345 [qtp1435909461-23] INFO  i.u.w.course.search.PageServiceImpl - getPagesNoSql() total pageRequest => 57 
INFO   | jvm 1    | 2018/07/29 13:04:32 | web - 2018-07-29 13:04:32,802 [qtp1435909461-23] INFO  i.u.w.course.search.PageServiceImpl - getPagesNoSql() present in NoSql => 43
INFO   | jvm 1    | 2018/07/29 13:04:32 | web - 2018-07-29 13:04:32,802 [qtp1435909461-23] INFO  i.u.w.course.search.PageServiceImpl - getPagesNoSql() present in MySql => 0
INFO   | jvm 1    | 2018/07/29 13:04:32 | web - 2018-07-29 13:04:32,802 [qtp1435909461-23] INFO  i.u.w.course.search.PageServiceImpl - getPagesNoSql() total pageRequest => 4 
INFO   | jvm 1    | 2018/07/29 13:04:32 | web - 2018-07-29 13:04:32,809 [qtp1435909461-23] INFO  i.u.w.course.search.PageServiceImpl - getPagesNoSql() present in NoSql => 1
INFO   | jvm 1    | 2018/07/29 13:04:32 | web - 2018-07-29 13:04:32,809 [qtp1435909461-23] INFO  i.u.w.course.search.PageServiceImpl - getPagesNoSql() present in MySql => 0
INFO   | jvm 1    | 2018/07/29 13:04:32 | web - 2018-07-29 13:04:32,810 [qtp1435909461-23] INFO  i.u.w.course.search.PageServiceImpl - getPagesNoSql() present in Wikipedia => 0
INFO   | jvm 1    | 2018/07/29 13:04:32 | web - 2018-07-29 13:04:32,810 [qtp1435909461-23] INFO  i.u.w.course.search.PageServiceImpl - getPagesNoSql() present in Wikipedia => 0
INFO   | jvm 1    | 2018/07/29 13:04:35 | web - 2018-07-29 13:04:35,858 [qtp1435909461-23] INFO  i.u.w.course.search.PageServiceImpl - getPagesNoSql() total pageRequest => 722 
INFO   | jvm 1    | 2018/07/29 13:04:39 | web - 2018-07-29 13:04:39,453 [qtp1435909461-23] INFO  i.u.w.course.search.PageServiceImpl - getPagesNoSql() present in NoSql => 448
INFO   | jvm 1    | 2018/07/29 13:04:39 | web - 2018-07-29 13:04:39,454 [qtp1435909461-23] INFO  i.u.w.course.search.PageServiceImpl - getPagesNoSql() present in MySql => 0
INFO   | jvm 1    | 2018/07/29 13:04:39 | web - 2018-07-29 13:04:39,454 [qtp1435909461-23] INFO  i.u.w.course.search.PageServiceImpl - getPagesNoSql() total pageRequest => 25 
INFO   | jvm 1    | 2018/07/29 13:04:39 | web - 2018-07-29 13:04:39,495 [qtp1435909461-23] INFO  i.u.w.course.search.PageServiceImpl - getPagesNoSql() present in NoSql => 2
INFO   | jvm 1    | 2018/07/29 13:04:39 | web - 2018-07-29 13:04:39,495 [qtp1435909461-23] INFO  i.u.w.course.search.PageServiceImpl - getPagesNoSql() present in MySql => 0
INFO   | jvm 1    | 2018/07/29 13:04:39 | web - 2018-07-29 13:04:39,496 [qtp1435909461-23] INFO  i.u.w.course.search.PageServiceImpl - getPagesNoSql() present in Wikipedia => 0
INFO   | jvm 1    | 2018/07/29 13:04:39 | web - 2018-07-29 13:04:39,496 [qtp1435909461-23] INFO  i.u.w.course.search.PageServiceImpl - getPagesNoSql() present in Wikipedia => 0
INFO   | jvm 1    | 2018/07/29 13:07:01 | web - 2018-07-29 13:07:01,559 [qtp1435909461-23] INFO  i.u.w.c.g.SequencingGraphServiceImpl - Starting building graph
INFO   | jvm 1    | 2018/07/29 13:07:01 | web - 2018-07-29 13:07:01,798 [qtp1435909461-23] INFO  i.u.w.c.g.SequencingGraphServiceImpl - Sequencing graph built in 239 ms.
INFO   | jvm 1    | 2018/07/29 13:07:01 | web - 2018-07-29 13:07:01,798 [qtp1435909461-23] INFO  i.u.w.c.g.SequencingGraphServiceImpl - Starting Force Atlas 2 algorithm
INFO   | jvm 1    | 2018/07/29 13:07:19 | web - 2018-07-29 13:07:19,175 [qtp1435909461-23] INFO  i.u.w.c.g.SequencingGraphServiceImpl - Force atlas completed in 17376 ms.
INFO   | jvm 1    | 2018/07/29 13:07:19 | web - 2018-07-29 13:07:19,175 [qtp1435909461-23] INFO  i.u.w.c.g.SequencingGraphServiceImpl - Starting gexf file export
INFO   | jvm 1    | 2018/07/29 13:07:19 | web - 2018-07-29 13:07:19,218 [qtp1435909461-23] INFO  i.u.w.c.g.SequencingGraphServiceImpl - Gexf exported in 43 ms.
INFO   | jvm 1    | 2018/07/29 13:07:19 | web - 2018-07-29 13:07:19,218 [qtp1435909461-23] INFO  i.u.w.w.c.SequenceController - Build Time 167495 ms
INFO   | jvm 1    | 2018/07/29 13:10:39 | web - 2018-07-29 13:10:39,965 [qtp1435909461-23] WARN  o.s.w.s.m.m.a.ExceptionHandlerExceptionResolver - Failed to invoke @ExceptionHandler method: public org.springframework.http.ResponseEntity<java.lang.Object> it.uniroma3.wcb.web.error.RestResponseEntityExceptionHandler.handleInternal(java.lang.RuntimeException,org.springframework.web.context.request.WebRequest)
INFO   | jvm 1    | 2018/07/29 13:10:39 | java.lang.IllegalStateException: Could not resolve method parameter at index 0 in public org.springframework.http.ResponseEntity<java.lang.Object> it.uniroma3.wcb.web.error.RestResponseEntityExceptionHandler.handleInternal(java.lang.RuntimeException,org.springframework.web.context.request.WebRequest): No suitable resolver for argument 0 of type 'java.lang.RuntimeException'
INFO   | jvm 1    | 2018/07/29 13:10:39 | 	at org.springframework.web.method.support.InvocableHandlerMethod.getMethodArgumentValues(InvocableHandlerMethod.java:172) ~[spring-web-4.3.13.RELEASE.jar:4.3.13.RELEASE]
INFO   | jvm 1    | 2018/07/29 13:10:39 | 	at org.springframework.web.method.support.InvocableHandlerMethod.invokeForRequest(InvocableHandlerMethod.java:128) ~[spring-web-4.3.13.RELEASE.jar:4.3.13.RELEASE]
INFO   | jvm 1    | 2018/07/29 13:10:39 | 	at org.springframework.web.servlet.mvc.method.annotation.ServletInvocableHandlerMethod.invokeAndHandle(ServletInvocableHandlerMethod.java:97) ~[spring-webmvc-4.3.13.RELEASE.jar:4.3.13.RELEASE]
INFO   | jvm 1    | 2018/07/29 13:10:39 | 	at org.springframework.web.servlet.mvc.method.annotation.ExceptionHandlerExceptionResolver.doResolveHandlerMethodException(ExceptionHandlerExceptionResolver.java:380) ~[spring-webmvc-4.3.13.RELEASE.jar:4.3.13.RELEASE]
INFO   | jvm 1    | 2018/07/29 13:10:39 | 	at org.springframework.web.servlet.handler.AbstractHandlerMethodExceptionResolver.doResolveException(AbstractHandlerMethodExceptionResolver.java:59) [spring-webmvc-4.3.13.RELEASE.jar:4.3.13.RELEASE]
INFO   | jvm 1    | 2018/07/29 13:10:39 | 	at org.springframework.web.servlet.handler.AbstractHandlerExceptionResolver.resolveException(AbstractHandlerExceptionResolver.java:136) [spring-webmvc-4.3.13.RELEASE.jar:4.3.13.RELEASE]
INFO   | jvm 1    | 2018/07/29 13:10:39 | 	at org.springframework.web.servlet.handler.HandlerExceptionResolverComposite.resolveException(HandlerExceptionResolverComposite.java:76) [spring-webmvc-4.3.13.RELEASE.jar:4.3.13.RELEASE]
INFO   | jvm 1    | 2018/07/29 13:10:39 | 	at org.springframework.web.servlet.DispatcherServlet.processHandlerException(DispatcherServlet.java:1222) [spring-webmvc-4.3.13.RELEASE.jar:4.3.13.RELEASE]
INFO   | jvm 1    | 2018/07/29 13:10:39 | 	at org.springframework.web.servlet.DispatcherServlet.processDispatchResult(DispatcherServlet.java:1034) [spring-webmvc-4.3.13.RELEASE.jar:4.3.13.RELEASE]
INFO   | jvm 1    | 2018/07/29 13:10:39 | 	at org.springframework.web.servlet.DispatcherServlet.doDispatch(DispatcherServlet.java:984) [spring-webmvc-4.3.13.RELEASE.jar:4.3.13.RELEASE]
INFO   | jvm 1    | 2018/07/29 13:10:39 | 	at org.springframework.web.servlet.DispatcherServlet.doService(DispatcherServlet.java:901) [spring-webmvc-4.3.13.RELEASE.jar:4.3.13.RELEASE]
INFO   | jvm 1    | 2018/07/29 13:10:39 | 	at org.springframework.web.servlet.FrameworkServlet.processRequest(FrameworkServlet.java:970) [spring-webmvc-4.3.13.RELEASE.jar:4.3.13.RELEASE]
INFO   | jvm 1    | 2018/07/29 13:10:39 | 	at org.springframework.web.servlet.FrameworkServlet.doGet(FrameworkServlet.java:861) [spring-webmvc-4.3.13.RELEASE.jar:4.3.13.RELEASE]
INFO   | jvm 1    | 2018/07/29 13:10:39 | 	at javax.servlet.http.HttpServlet.service(HttpServlet.java:735) [javax.servlet-3.0.0.v201112011016.jar:na]
INFO   | jvm 1    | 2018/07/29 13:10:39 | 	at org.springframework.web.servlet.FrameworkServlet.service(FrameworkServlet.java:846) [spring-webmvc-4.3.13.RELEASE.jar:4.3.13.RELEASE]
INFO   | jvm 1    | 2018/07/29 13:10:39 | 	at javax.servlet.http.HttpServlet.service(HttpServlet.java:848) [javax.servlet-3.0.0.v201112011016.jar:na]
INFO   | jvm 1    | 2018/07/29 13:10:39 | 	at org.eclipse.jetty.servlet.ServletHolder.handle(ServletHolder.java:684) [jetty-servlet-8.1.11.v20130520.jar:8.1.11.v20130520]
INFO   | jvm 1    | 2018/07/29 13:10:39 | 	at org.eclipse.jetty.servlet.ServletHandler$CachedChain.doFilter(ServletHandler.java:1448) [jetty-servlet-8.1.11.v20130520.jar:8.1.11.v20130520]
INFO   | jvm 1    | 2018/07/29 13:10:39 | 	at org.springframework.web.filter.RequestContextFilter.doFilterInternal(RequestContextFilter.java:99) [spring-web-4.3.13.RELEASE.jar:4.3.13.RELEASE]
INFO   | jvm 1    | 2018/07/29 13:10:39 | 	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:107) [spring-web-4.3.13.RELEASE.jar:4.3.13.RELEASE]
INFO   | jvm 1    | 2018/07/29 13:10:39 | 	at org.eclipse.jetty.servlet.ServletHandler$CachedChain.doFilter(ServletHandler.java:1419) [jetty-servlet-8.1.11.v20130520.jar:8.1.11.v20130520]
INFO   | jvm 1    | 2018/07/29 13:10:39 | 	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:317) [spring-security-web-4.2.3.RELEASE.jar:4.2.3.RELEASE]
INFO   | jvm 1    | 2018/07/29 13:10:39 | 	at org.springframework.security.web.access.intercept.FilterSecurityInterceptor.invoke(FilterSecurityInterceptor.java:127) [spring-security-web-4.2.3.RELEASE.jar:4.2.3.RELEASE]
INFO   | jvm 1    | 2018/07/29 13:10:39 | 	at org.springframework.security.web.access.intercept.FilterSecurityInterceptor.doFilter(FilterSecurityInterceptor.java:91) [spring-security-web-4.2.3.RELEASE.jar:4.2.3.RELEASE]
INFO   | jvm 1    | 2018/07/29 13:10:39 | 	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:331) [spring-security-web-4.2.3.RELEASE.jar:4.2.3.RELEASE]
INFO   | jvm 1    | 2018/07/29 13:10:39 | 	at org.springframework.security.web.access.ExceptionTranslationFilter.doFilter(ExceptionTranslationFilter.java:114) [spring-security-web-4.2.3.RELEASE.jar:4.2.3.RELEASE]
INFO   | jvm 1    | 2018/07/29 13:10:39 | 	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:331) [spring-security-web-4.2.3.RELEASE.jar:4.2.3.RELEASE]
INFO   | jvm 1    | 2018/07/29 13:10:39 | 	at org.springframework.security.web.session.SessionManagementFilter.doFilter(SessionManagementFilter.java:137) [spring-security-web-4.2.3.RELEASE.jar:4.2.3.RELEASE]
INFO   | jvm 1    | 2018/07/29 13:10:39 | 	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:331) [spring-security-web-4.2.3.RELEASE.jar:4.2.3.RELEASE]
INFO   | jvm 1    | 2018/07/29 13:10:39 | 	at org.springframework.security.web.authentication.AnonymousAuthenticationFilter.doFilter(AnonymousAuthenticationFilter.java:111) [spring-security-web-4.2.3.RELEASE.jar:4.2.3.RELEASE]
INFO   | jvm 1    | 2018/07/29 13:10:39 | 	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:331) [spring-security-web-4.2.3.RELEASE.jar:4.2.3.RELEASE]
INFO   | jvm 1    | 2018/07/29 13:10:39 | 	at org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter.doFilter(SecurityContextHolderAwareRequestFilter.java:170) [spring-security-web-4.2.3.RELEASE.jar:4.2.3.RELEASE]
INFO   | jvm 1    | 2018/07/29 13:10:39 | 	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:331) [spring-security-web-4.2.3.RELEASE.jar:4.2.3.RELEASE]
INFO   | jvm 1    | 2018/07/29 13:10:39 | 	at org.springframework.security.web.savedrequest.RequestCacheAwareFilter.doFilter(RequestCacheAwareFilter.java:63) [spring-security-web-4.2.3.RELEASE.jar:4.2.3.RELEASE]
INFO   | jvm 1    | 2018/07/29 13:10:39 | 	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:331) [spring-security-web-4.2.3.RELEASE.jar:4.2.3.RELEASE]
INFO   | jvm 1    | 2018/07/29 13:10:39 | 	at org.springframework.security.web.authentication.AbstractAuthenticationProcessingFilter.doFilter(AbstractAuthenticationProcessingFilter.java:200) [spring-security-web-4.2.3.RELEASE.jar:4.2.3.RELEASE]
INFO   | jvm 1    | 2018/07/29 13:10:40 | 	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:331) [spring-security-web-4.2.3.RELEASE.jar:4.2.3.RELEASE]
INFO   | jvm 1    | 2018/07/29 13:10:40 | 	at org.springframework.security.web.authentication.logout.LogoutFilter.doFilter(LogoutFilter.java:116) [spring-security-web-4.2.3.RELEASE.jar:4.2.3.RELEASE]
INFO   | jvm 1    | 2018/07/29 13:10:40 | 	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:331) [spring-security-web-4.2.3.RELEASE.jar:4.2.3.RELEASE]
INFO   | jvm 1    | 2018/07/29 13:10:40 | 	at org.springframework.security.web.header.HeaderWriterFilter.doFilterInternal(HeaderWriterFilter.java:64) [spring-security-web-4.2.3.RELEASE.jar:4.2.3.RELEASE]
INFO   | jvm 1    | 2018/07/29 13:10:40 | 	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:107) [spring-web-4.3.13.RELEASE.jar:4.3.13.RELEASE]
INFO   | jvm 1    | 2018/07/29 13:10:40 | 	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:331) [spring-security-web-4.2.3.RELEASE.jar:4.2.3.RELEASE]
INFO   | jvm 1    | 2018/07/29 13:10:40 | 	at org.springframework.security.web.context.SecurityContextPersistenceFilter.doFilter(SecurityContextPersistenceFilter.java:105) [spring-security-web-4.2.3.RELEASE.jar:4.2.3.RELEASE]
INFO   | jvm 1    | 2018/07/29 13:10:40 | 	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:331) [spring-security-web-4.2.3.RELEASE.jar:4.2.3.RELEASE]
INFO   | jvm 1    | 2018/07/29 13:10:40 | 	at org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter.doFilterInternal(WebAsyncManagerIntegrationFilter.java:56) [spring-security-web-4.2.3.RELEASE.jar:4.2.3.RELEASE]
INFO   | jvm 1    | 2018/07/29 13:10:40 | 	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:107) [spring-web-4.3.13.RELEASE.jar:4.3.13.RELEASE]
INFO   | jvm 1    | 2018/07/29 13:10:40 | 	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:331) [spring-security-web-4.2.3.RELEASE.jar:4.2.3.RELEASE]
INFO   | jvm 1    | 2018/07/29 13:10:40 | 	at org.springframework.security.web.FilterChainProxy.doFilterInternal(FilterChainProxy.java:214) [spring-security-web-4.2.3.RELEASE.jar:4.2.3.RELEASE]
INFO   | jvm 1    | 2018/07/29 13:10:40 | 	at org.springframework.security.web.FilterChainProxy.doFilter(FilterChainProxy.java:177) [spring-security-web-4.2.3.RELEASE.jar:4.2.3.RELEASE]
INFO   | jvm 1    | 2018/07/29 13:10:40 | 	at org.springframework.web.filter.DelegatingFilterProxy.invokeDelegate(DelegatingFilterProxy.java:347) [spring-web-4.3.13.RELEASE.jar:4.3.13.RELEASE]
INFO   | jvm 1    | 2018/07/29 13:10:40 | 	at org.springframework.web.filter.DelegatingFilterProxy.doFilter(DelegatingFilterProxy.java:263) [spring-web-4.3.13.RELEASE.jar:4.3.13.RELEASE]
INFO   | jvm 1    | 2018/07/29 13:10:40 | 	at org.eclipse.jetty.servlet.ServletHandler$CachedChain.doFilter(ServletHandler.java:1419) [jetty-servlet-8.1.11.v20130520.jar:8.1.11.v20130520]
INFO   | jvm 1    | 2018/07/29 13:10:40 | 	at org.eclipse.jetty.servlet.ServletHandler.doHandle(ServletHandler.java:455) [jetty-servlet-8.1.11.v20130520.jar:8.1.11.v20130520]
INFO   | jvm 1    | 2018/07/29 13:10:40 | 	at org.eclipse.jetty.server.handler.ScopedHandler.handle(ScopedHandler.java:137) [jetty-server-8.1.11.v20130520.jar:8.1.11.v20130520]
INFO   | jvm 1    | 2018/07/29 13:10:40 | 	at org.eclipse.jetty.security.SecurityHandler.handle(SecurityHandler.java:557) [jetty-security-8.1.11.v20130520.jar:8.1.11.v20130520]
INFO   | jvm 1    | 2018/07/29 13:10:40 | 	at org.eclipse.jetty.server.session.SessionHandler.doHandle(SessionHandler.java:231) [jetty-server-8.1.11.v20130520.jar:8.1.11.v20130520]
INFO   | jvm 1    | 2018/07/29 13:10:40 | 	at org.eclipse.jetty.server.handler.ContextHandler.doHandle(ContextHandler.java:1075) [jetty-server-8.1.11.v20130520.jar:8.1.11.v20130520]
INFO   | jvm 1    | 2018/07/29 13:10:40 | 	at org.eclipse.jetty.servlet.ServletHandler.doScope(ServletHandler.java:384) [jetty-servlet-8.1.11.v20130520.jar:8.1.11.v20130520]
INFO   | jvm 1    | 2018/07/29 13:10:40 | 	at org.eclipse.jetty.server.session.SessionHandler.doScope(SessionHandler.java:193) [jetty-server-8.1.11.v20130520.jar:8.1.11.v20130520]
INFO   | jvm 1    | 2018/07/29 13:10:40 | 	at org.eclipse.jetty.server.handler.ContextHandler.doScope(ContextHandler.java:1009) [jetty-server-8.1.11.v20130520.jar:8.1.11.v20130520]
INFO   | jvm 1    | 2018/07/29 13:10:40 | 	at org.eclipse.jetty.server.handler.ScopedHandler.handle(ScopedHandler.java:135) [jetty-server-8.1.11.v20130520.jar:8.1.11.v20130520]
INFO   | jvm 1    | 2018/07/29 13:10:40 | 	at org.eclipse.jetty.server.handler.HandlerWrapper.handle(HandlerWrapper.java:116) [jetty-server-8.1.11.v20130520.jar:8.1.11.v20130520]
INFO   | jvm 1    | 2018/07/29 13:10:40 | 	at org.eclipse.jetty.server.Server.handle(Server.java:370) [jetty-server-8.1.11.v20130520.jar:8.1.11.v20130520]
INFO   | jvm 1    | 2018/07/29 13:10:40 | 	at org.eclipse.jetty.server.AbstractHttpConnection.handleRequest(AbstractHttpConnection.java:489) [jetty-server-8.1.11.v20130520.jar:8.1.11.v20130520]
INFO   | jvm 1    | 2018/07/29 13:10:40 | 	at org.eclipse.jetty.server.AbstractHttpConnection.headerComplete(AbstractHttpConnection.java:949) [jetty-server-8.1.11.v20130520.jar:8.1.11.v20130520]
INFO   | jvm 1    | 2018/07/29 13:10:40 | 	at org.eclipse.jetty.server.AbstractHttpConnection$RequestHandler.headerComplete(AbstractHttpConnection.java:1011) [jetty-server-8.1.11.v20130520.jar:8.1.11.v20130520]
INFO   | jvm 1    | 2018/07/29 13:10:40 | 	at org.eclipse.jetty.http.HttpParser.parseNext(HttpParser.java:644) [jetty-http-8.1.11.v20130520.jar:8.1.11.v20130520]
INFO   | jvm 1    | 2018/07/29 13:10:40 | 	at org.eclipse.jetty.http.HttpParser.parseAvailable(HttpParser.java:235) [jetty-http-8.1.11.v20130520.jar:8.1.11.v20130520]
INFO   | jvm 1    | 2018/07/29 13:10:40 | 	at org.eclipse.jetty.server.AsyncHttpConnection.handle(AsyncHttpConnection.java:82) [jetty-server-8.1.11.v20130520.jar:8.1.11.v20130520]
INFO   | jvm 1    | 2018/07/29 13:10:40 | 	at org.eclipse.jetty.io.nio.SelectChannelEndPoint.handle(SelectChannelEndPoint.java:668) [jetty-io-8.1.11.v20130520.jar:8.1.11.v20130520]
INFO   | jvm 1    | 2018/07/29 13:10:40 | 	at org.eclipse.jetty.io.nio.SelectChannelEndPoint$1.run(SelectChannelEndPoint.java:52) [jetty-io-8.1.11.v20130520.jar:8.1.11.v20130520]
INFO   | jvm 1    | 2018/07/29 13:10:40 | 	at org.eclipse.jetty.util.thread.QueuedThreadPool.runJob(QueuedThreadPool.java:608) [jetty-util-8.1.11.v20130520.jar:8.1.11.v20130520]
INFO   | jvm 1    | 2018/07/29 13:10:40 | 	at org.eclipse.jetty.util.thread.QueuedThreadPool$3.run(QueuedThreadPool.java:543) [jetty-util-8.1.11.v20130520.jar:8.1.11.v20130520]
INFO   | jvm 1    | 2018/07/29 13:10:40 | 	at java.lang.Thread.run(Thread.java:748) [na:1.8.0_161]
STATUS | wrapper  | 2018/10/30 02:15:59 | --> Wrapper Started as Daemon
STATUS | wrapper  | 2018/10/30 02:15:59 | Java Service Wrapper Community Edition 64-bit 3.5.17
